duration_years,log_project_cost,funding_gap_ratio,region_encoded,environment_risk,risk_label,contract_graph_score,schedule_contract_risk,financial_contract_risk,quality_contract_risk,termination_contract_risk
0.9095890410958904,19.806975107572256,0.0,1,6,0,0.16363636363636366,0.2728767123287672,3.9613950215144516,0.6000000000000001,0.0
5.676712328767123,19.146779029489927,0.07111756133953769,0,1,0,0.16363636363636366,1.7030136986301372,3.8293558058979857,0.1,0.014223512267907537
5.013698630136986,20.25805072602483,0.8407643298713944,6,1,0,0.16363636363636366,1.504109589041096,4.051610145204966,0.1,0.1681528659742789
5.715068493150685,19.766335388209253,0.21889238883825243,1,1,0,0.16363636363636366,1.714520547945206,3.9532670776418506,0.1,0.04377847776765049
5.257534246575342,20.030118658386467,0.0,4,6,0,0.16363636363636366,1.577260273972603,4.006023731677294,0.6000000000000001,0.0
3.778082191780822,15.150511887854474,0.9999997368421745,6,6,0,0.16363636363636366,1.1334246575342468,3.030102377570895,0.6000000000000001,0.1999999473684349
2.643835616438356,14.70340222683928,0.9999995884775356,2,1,0,0.16363636363636366,0.793150684931507,2.9406804453678563,0.1,0.19999991769550712
5.416438356164384,18.43359697909058,0.36229022347196227,2,0,0,0.16363636363636366,1.6249315068493153,3.686719395818116,0.0,0.07245804469439246
7.936986301369863,18.420680753952364,0.0,3,1,1,0.16363636363636366,2.3810958904109594,3.684136150790473,0.1,0.0
5.380821917808219,19.575988379446628,0.5275590534565069,1,1,0,0.16363636363636366,1.614246575342466,3.915197675889326,0.1,0.10551181069130139
5.468493150684932,19.11382792951231,0.0,1,1,0,0.16363636363636366,1.6405479452054796,3.8227655859024625,0.1,0.0
